tweet,label 
" نسيانك صعب اكيد 
",1
" وربي كلبتي جات جلست عندي أول ما فتحت هالفيديو ويوم خلص التفت لها إلا وألاقيها نايمة 
",1
" يعني ما أختار الا الاغنيــه اللي أغلب أحرفها الحرف اللي يقرط فيه 
",1
" تم تنفيذ الحكم الي في الرد الاول وتم اعدام اول راس والباقي بالطريق
",1
" اللي غنى عدوله محاولة استخفاف دم من البرنامج 
",1
" ؟ سخافة الشاميين ابدا ما ينفع لهم الكوميديا
",1
" حسيت كله تمثيل وسخافة و غباء
",1
" بقطعكم شو حقودييين
",1
" ما بتحبو حد 
",1
" لا مو حقودين ولا شي , بس الحق يقال ان الكوميديا مو حلوة على الشاميين
",1
" يعني عدولة اللي ابصر من وين جاي كيف وصل عشان تشوفة لجنة التحكيم مبين عليه مجنون و مش شايف اشي قدامة
",1
" ابو معيتق قطع اوتار العود وقال السلام عليكم 
",1
"اغبياء
",1
" أصلا ابو وديع لو كان اجا كان خسر 
",1
" سد بوزك
",1
" غبي انتا اشي !! الصووووت هاد بتشبهو بجورج وسوف
",1
" روح انتحر !! 
",1
" جد اشي بخزي!!
",1
" هذا معوق جنة جورج وسوف
",1
" مجانين أحد يضحك عليك وأنتم قدامه وتكمل 
",1
" اظن انهم حبو وانجرحوا وضاعت عقولهم وما دخل قلوبهم الا اغاني الجروح عشان كذا حافظينها وجايين يقولونها .. اللهم لاشماته 
",1
" مين اللي ضآإحك عليهم وقآإيل إن أصوآإتهم حلوة 
",1
"آخر واحد مهستر
",1
" قسسم انه استهبال باستهبال
",1
" تغني وهي متقرفة
",1
" الظاهر أنه 90% جايين يستهبلون عالحكام بس!!
",1
" تقول داخله فيها ترله انحولت مع الاغنيه 
",1
" كنا نقول عاهات
",1
" دار الزمن وصار الوسط الفني كله نفس ذي العاهات ووضحكو هما علينا
",1
" محششين خخخخ
",1
" كسم العته البشرى 
",1
" باللـــه عليكم. ألم تستحيوا من انفسكم قبل قدومكم الى هذا البرنامج. ثم الم تعلموا ان هناك مسابقات لانكر الاصوات في قناة اخرى
",1
" شكلك احول ... موب حوله ..
",1
" والله تحشيش
",1
" وش يحسووون فيه ناس مهبل
",1
" مين معو دوا للصراصير جد لازمهم رش مبيد حشري للقضاء على هيك حالات متخلفة 
",1
" بالله يا شباب وش رايكم بالاشكال هذه هل تتوقعون اهلهم كارهينهم والناس تجي لاهاليهم وتقول لهم حرام عليكم هذول من دمكم 
",1
" والله كذب من سوبر ستار القذر هذاا
",1
" اجل الاخير واضح انو بيمثل وتمثيلو خايس هو والخايسين ذولا
",1
" يعني يجبون كم واحد يعطونهم فلوس ويجون يستهبلوا عندهم عشان يحركون البرنامج
",1
" وربي عآإهات مستعصيه
",1
" ابو الشباب راعي العود ليش ماوزنه في البيت غباء
",1
" وش هالتحف والله مساكين ماكلين مقلب بقوه 
",1
" دمرني النصاني هودعيك يربي بطني
",1
" البرنامج الي بعد سوبر ستار الي يقلده دم ثقيل
",1
" بعضهم جايبينهم تمثيل 
",1
" واضح جدا إن أغلب الناس هاي عندها مشاكل نفسيه
",1
" على فكره المعلقين هدول ولاد حرام
",1
" بكره واحد منهم بينتحر لم يضحكو عليه
",1
" الشو اسمو ستار أكاديمي ولا المسخره عل العالم أكاديمي
",1
" فعلا برنامج ساقط واللي بيتابعه أسقط منه..
",1
" هذه مشكلة الذي يغني كثيراً في الحمام ويتصور انه اصبح مطرب
",1
" شو هل الاهبل
",1
" ليش معصب يا عدولة
",1
" كنت اشوف الاجانب اقول موسوسين
",1
" طلعوا العرب اخس واخس واخس
",1
" اقسم بالله انه منتهيي 
",1
" مايستحون
",1
" والله هبل في هبل
",1
" اكدب عليك انت منو اللي كاذب عليك
",1
" والله حرام يعني مايدرون انهم مصخره
",1
" صوته مره منبح احسه تعبان عاد زبدولة مابقى الا يطلع بعد شوي 
",1
" ك فشلوه مره صدق انهم دلوخ
",1
" معايا زميل زميل يلعن المسخره كلهم مايستحون ذووولي
",1
" قمة التخلف البشري الله يشفيهم
",1
" حلوه عدوله احس انه يفطر حشيش 
",1
" الحروف عنده مزغوبه
",1
" الثاني رايح فيها
",1
" الثالث لاتعليق
",1
" الرابع سكران
",1
" السادس الراء رايحه
",1
" التاسعه تبي تكسر الكميرا
",1
" واي ناس فاظيين صج عاااهاات!!
",1
" اصلا سوبر ستار للعاهات
",1
" عاهات وعهد الله عاهات ايه اللي خلاهم يغنو دول
",1
" ما اسخفك
",1
" والله لو يجمعونهم على شاطئ البحر الميت ويخلونهم يصرخون على اليهود ولمدة 30 ثانية . . ليهربون لقبرص عن طريق البحر . . سباحة
",1
" هنا نجد اصحاب السوء يحضرون بقوة لان ها هولاء لم يحظروالى بعد تشجيع من اناس حولهم
",1
" 58 ثانية كأنه جورج وسوف وهو في الحمام معه اسهــــــــــال تكرمون جميعاااااااااااً 
",1
"سوبر طقاع .........﻿ اول واحد جايته زبيريه 
",1
"  احذفه لاني بجلس احش فيهم لمين اكفر
",1
" ما يستحون و هم جايين لو انا منهم اروح اقشر بصل 
",1
 ولا مستحيل يطلع واحد يفشل نفسه كذا,1
" الله يلعن الي علمكم التطور يا متخلفين يا رجعيين
",1
" ولا انا صوووتي كذا اجي اهباال هوو
",1
" الباقيين سخااافه سمااااجه
",1
" شعوب تافهه همها الحياة الدنيا ...فكروا في نهايتكم
",1
" يخرب زوئك
",1
" .. مسخرة
",1
" زماان المطربيين اللى غنو لهم المعاتيه دول ولعو فى مقابرهم وبيعيطو بدل الدموع دم على تراثهم اللى راح 
",1
" وين القناه التافة الى تعرض هذول المعاتية صحيح نحن في انحطاط
",1
" يا ثقل دمه الاصلع
",1
" كأنهم خرفان العيد عند المسلخ
",1
" اغبياء
",1
"عاهات 
",1
" سخافه
",1
" العالم العربي متروس عاهات 
",1
" يخرب بيتك ما أزنخك
",1
" تضرب منك لعدوله
",1
" عدولة السامج هذا خرب اوم المقطع قسسم زبالة هالآدمي ودمه زززفت انا ضحكت 
",1
" يلعن ام اللي باخر المقطع حق عدوله يا هو ثقيل دم
",1
" الله يلعن امك وش ها القرف
",1
" طول عمري بخاااف من العوب العب
",1
" سماجه سماجه ووالله البنانيين دمهم ثقيل مره
",1
" عاهاتك يا وطنعاهاتك يا وطن
",1
" أنا متأكده أنو هذولي مدفوعلهم علشان يجون يغنون لأنو مافي ناس مهابيل لهالدرجه
",1
" ياخي برنامج السامج
",1
" ابي اسمعهم يغنون احسهم امرض من ذولا
",1
"والمصحف عاهاااااات
",1
" لانهم يمكن يكونو قاهرينك 
",1
" وسبب برفعة ضغطك 
",1
" ولا شكل ولا صوت منين جايبينهم هالكائنات الغريبة !!!!!!!!!!!!!! ااه يابطني بس
",1
" لا حول ولا قوة اللا بالله العظيم ،لم أكن أعلم ان نسبة ذكاء العرب منخفضه جدا الى هذا الحد
",1
" اخر واحد حسسني اني لازم اطرش او اروح الحمام
",1
" حسبي الله ونعم الوكيل فيكم..
",1
" انا لاحظت بلبنانيين انهم ماعندهم روح الكوميديا نهائيا 
",1
" واللله الناس دي ما شايلة هم ابدن علشان كده مسخرو نفسهم او كرامتهم راحت
",1
" كدا عيييييييييييييييييييييب أودني راحت فيها
",1
" ومازال العود مصدي 
",1
" ولا جورج في الزمنات بس حرام يفضحوهم
",1
" هذول مساجين ولا ايش 
",1
" ملعوب عليهم
",1
" دمهم ثقيل
",1
" بالله عليك فين الاناقه في الناس اللي بتغني دي 
",1
" أسوأ شعب الله في الكوميديا
",1
" طول عمر بخاف أن أمثالك يصبحوا مطربين
",1
" اهل العقول براحة ام نسيانك يابو نسيان صعب والله صعب
",1
" لأن ما بعتقد انو في هالقد عاهات ما بيعرفوا انو صوتهم نشااز لأنو كتيير نشاز وازا في رح تكون حالات استثنائية مو بهاد الكم الكبير
",1
" يلعن ام الحاله ياخي وناسه
",1
" هل الثقه بالمشتركين زاايده لدرجة العمى أو ان محيطهم يجاملهم بجمال صوتهم !!
",1
" انا ابو عدولة هذا لو قدامي صدق اني راح العن ابو من جابه
",1
"  لا لا لا شي مو طبيعي
",1
" عاهات
",1
" عااااااااهاااااات
",1
" لا حول ولا قوة الا بالله ليش الحرج هدا
",1
" اللهم لا شماته ليش ياربي  يحرجوا انفسهم
",1
" بس الحكام ماعندهم ذوق للأسف
",1
" المشكلة ناس بتسمع حالها بالحمام هيه وبتغني,,وبتقتنع خلص
",1
" ناس مطفرة من الآخر 
",1
" اقلب وجهك
",1
 سلمتك بيد لله فظيع ,1
" واثق من نفسه الحبيب 
",1
" و بعرف حكايات مليانه عاهات مثلكم و مجانين يا صيدااات (جورج وسوف) 
",1
" ثكلتك امك
",1
" ناس تبي تتمصخر ماتدري شلون
",1
" يتسابقوووووووون إلى جهــنم ..
",1
" هم اللي مصخرو انفسهم
",1
" والله عيب بهدلتو حالكم 
",1
" يعني هيك برامج بتبين للناس وين صرنا و كم صارت نسبة التخلف بين شباب امتنا
",1
"غبيييي من جده
",1
" لبنان وزبالتوا
",1
" فعلا اللي بيســتحوا ماتوا 
",1
" سخافات وتخلف شباب وصبايا هل الأيام !!!
",1
" اخر واحد يادلوخ ياحمير تمثيل
",1
" قلولهم هذا سوبر ستار مش مسابقة لبياع الخضار
",1
" جورج وسوف حلب مو طبيعي
",1
